Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,Class
67193,1027.891,412.364,208.2528,67886,292.4941,0.8631,0.9898,0.7565,0.7992,1.9801,0.7093,Çerçevelik
77047,1081.92,419.2447,234.8384,77801,313.2081,0.8284,0.9903,0.725,0.8271,1.7852,0.7471,Çerçevelik
76657,1080.804,422.3134,231.6413,77515,312.4143,0.8361,0.9889,0.733,0.8246,1.8231,0.7398,Çerçevelik
83801,1137.986,448.6629,238.9784,84733,326.6477,0.8463,0.989,0.7438,0.8132,1.8774,0.728,Çerçevelik
99043,1201.084,461.9252,274.1437,99963,355.1133,0.8048,0.9908,0.7201,0.8628,1.685,0.7688,Çerçevelik
72777,1066.963,430.2164,217.2542,73339,304.4052,0.8631,0.9923,0.7068,0.8034,1.9802,0.7076,Çerçevelik
65204,984.469,383.3479,217.1087,65771,288.1325,0.8242,0.9914,0.6678,0.8454,1.7657,0.7516,Çerçevelik
90643,1160.612,453.1485,255.2836,91366,339.7208,0.8262,0.9921,0.7505,0.8456,1.7751,0.7497,Çerçevelik
69052,1001.685,384.2489,230.0477,69692,296.5126,0.801,0.9908,0.7316,0.8648,1.6703,0.7717,Çerçevelik
64896,1039.316,430.1199,193.0693,66107,287.4511,0.8936,0.9817,0.6375,0.755,2.2278,0.6683,Çerçevelik
81601,1095.816,418.4185,249.6238,82693,322.3315,0.8025,0.9868,0.7512,0.8539,1.6762,0.7704,Çerçevelik
70609,1011.299,393.8305,228.639,71270,299.8369,0.8142,0.9907,0.6798,0.8676,1.7225,0.7613,Çerçevelik
97447,1172.021,448.6889,276.9897,98077,352.2405,0.7867,0.9936,0.7601,0.8915,1.6199,0.785,Çerçevelik
95173,1192.175,463.3702,262.5644,96002,348.1063,0.824,0.9914,0.7058,0.8415,1.7648,0.7512,Çerçevelik
99850,1242.628,489.7905,260.996,101228,356.5571,0.8462,0.9864,0.7413,0.8126,1.8766,0.728,Çerçevelik
70434,1031.38,407.4909,220.7869,71200,299.4651,0.8405,0.9892,0.673,0.8321,1.8456,0.7349,Çerçevelik
91706,1171.369,453.4358,259.014,92969,341.707,0.8208,0.9864,0.7035,0.8399,1.7506,0.7536,Çerçevelik
71200,1031.469,407.4551,223.3727,71820,301.0891,0.8363,0.9914,0.6986,0.841,1.8241,0.739,Çerçevelik
66682,1004.941,385.9904,221.3974,67537,291.3798,0.8191,0.9873,0.6488,0.8297,1.7434,0.7549,Çerçevelik
81425,1120.916,450.3157,230.9455,82394,321.9837,0.8585,0.9882,0.7337,0.8144,1.9499,0.715,Çerçevelik
84429,1171.971,475.0915,229.3297,85639,327.8694,0.8758,0.9859,0.6709,0.7724,2.0717,0.6901,Çerçevelik
67985,1001.035,391.0707,222.5977,68625,294.2128,0.8222,0.9907,0.73,0.8526,1.7568,0.7523,Çerçevelik
69474,1048.069,428.1699,207.4956,70234,297.4173,0.8747,0.9892,0.6425,0.7948,2.0635,0.6946,Çerçevelik
61352,964.355,381.3343,206.304,61996,279.492,0.841,0.9896,0.7146,0.829,1.8484,0.7329,Çerçevelik
93270,1195.748,472.1801,253.705,94585,344.6085,0.8434,0.9861,0.6416,0.8197,1.8611,0.7298,Çerçevelik
80759,1134.33,451.4109,229.5633,82166,320.6642,0.861,0.9829,0.713,0.7887,1.9664,0.7104,Çerçevelik
87336,1203.827,481.3909,231.9531,88856,333.4661,0.8763,0.9829,0.6333,0.7573,2.0754,0.6927,Çerçevelik
86264,1142.898,459.2949,239.8484,87031,331.4132,0.8528,0.9912,0.7476,0.8299,1.9149,0.7216,Çerçevelik
71368,1053.506,427.3409,213.1792,72230,301.4441,0.8667,0.9881,0.7279,0.8081,2.0046,0.7054,Çerçevelik
87049,1124.762,419.6184,266.6329,88432,332.9178,0.7722,0.9844,0.7383,0.8647,1.5738,0.7934,Çerçevelik
57907,949.8,387.4814,191.2462,58497,271.5317,0.8697,0.9899,0.7104,0.8066,2.0261,0.7008,Çerçevelik
72882,1046.463,407.273,228.8424,74144,304.6248,0.8272,0.983,0.669,0.8363,1.7797,0.748,Çerçevelik
79709,1142.176,479.8095,212.1888,80310,318.5728,0.8969,0.9925,0.6176,0.7678,2.2612,0.664,Çerçevelik
68292,982.052,368.6867,237.1654,68891,294.8764,0.7656,0.9913,0.7212,0.8898,1.5546,0.7998,Çerçevelik
63837,948.056,360.8383,226.0347,64372,285.0961,0.7795,0.9917,0.7165,0.8925,1.5964,0.7901,Çerçevelik
63474,958.93,366.547,221.1802,64122,284.2844,0.7974,0.9899,0.7014,0.8674,1.6572,0.7756,Çerçevelik
82330,1118.719,443.3275,237.829,83009,323.7681,0.8439,0.9918,0.693,0.8267,1.8641,0.7303,Çerçevelik
77120,1115.79,463.1967,212.4101,77770,313.3564,0.8887,0.9916,0.5959,0.7784,2.1807,0.6765,Çerçevelik
72940,1080.588,440.1881,212.9034,73668,304.7459,0.8753,0.9901,0.6008,0.785,2.0675,0.6923,Çerçevelik
56533,899.493,345.5949,209.7973,57101,268.291,0.7947,0.9901,0.7129,0.878,1.6473,0.7763,Çerçevelik
71777,1078.082,448.5794,204.385,72611,302.3067,0.8902,0.9885,0.7671,0.7761,2.1948,0.6739,Çerçevelik
75655,1078.573,433.0295,223.2702,76640,310.3658,0.8568,0.9871,0.7441,0.8172,1.9395,0.7167,Çerçevelik
77320,1054.145,401.5085,246.4752,78314,313.7625,0.7894,0.9873,0.7447,0.8744,1.629,0.7815,Çerçevelik
61326,932.085,359.456,217.7703,61772,279.4328,0.7956,0.9928,0.7475,0.887,1.6506,0.7774,Çerçevelik
72923,1045.774,412.9929,226.0588,73590,304.7104,0.8369,0.9909,0.7392,0.8379,1.8269,0.7378,Çerçevelik
63618,946.484,356.6971,227.5221,64165,284.6067,0.7702,0.9915,0.744,0.8924,1.5677,0.7979,Çerçevelik
70217,1009.958,391.4948,229.4863,70833,299.0034,0.8102,0.9913,0.6915,0.8651,1.706,0.7637,Çerçevelik
71711,1066.107,434.2415,211.072,72631,302.1676,0.8739,0.9873,0.758,0.7929,2.0573,0.6959,Çerçevelik
62673,997.193,393.6302,203.6939,63475,282.4849,0.8557,0.9874,0.7223,0.792,1.9325,0.7176,Çerçevelik
79861,1123.116,450.5526,226.3673,80649,318.8764,0.8646,0.9902,0.6775,0.7956,1.9904,0.7077,Çerçevelik
83083,1134.794,446.3243,237.5696,84106,325.2454,0.8466,0.9878,0.7143,0.8108,1.8787,0.7287,Çerçevelik
67157,1033.865,423.7104,202.5157,67798,292.4157,0.8784,0.9905,0.717,0.7895,2.0922,0.6901,Çerçevelik
95508,1224.636,446.7743,279.6244,98182,348.7185,0.7799,0.9728,0.7724,0.8003,1.5978,0.7805,Çerçevelik
103786,1281.892,520.5364,254.6895,104686,363.5168,0.8721,0.9914,0.7618,0.7937,2.0438,0.6984,Çerçevelik
95145,1173.389,444.1425,273.3632,96080,348.0551,0.7881,0.9903,0.7481,0.8684,1.6247,0.7837,Çerçevelik
71795,1055.3,402.5217,228.9724,72637,302.3446,0.8224,0.9884,0.696,0.8101,1.7579,0.7511,Çerçevelik
86455,1161.071,463.0833,238.1565,87340,331.7799,0.8576,0.9899,0.6824,0.8059,1.9444,0.7165,Çerçevelik
66301,1021.671,402.0054,210.7404,67036,290.5461,0.8516,0.989,0.7473,0.7982,1.9076,0.7227,Çerçevelik
71390,1052.829,409.9341,222.8594,72305,301.4906,0.8393,0.9873,0.6511,0.8093,1.8394,0.7355,Çerçevelik
69113,1058.504,422.238,213.0726,70458,296.6436,0.8633,0.9809,0.6537,0.7751,1.9817,0.7026,Çerçevelik
91077,1141.846,423.0971,275.1324,92023,340.5332,0.7597,0.9897,0.7408,0.8778,1.5378,0.8049,Çerçevelik
76581,1052.565,384.2641,255.8821,77744,312.2594,0.746,0.985,0.7067,0.8686,1.5017,0.8126,Çerçevelik
70110,1046.245,418.6039,214.3956,70756,298.7755,0.8589,0.9909,0.665,0.8049,1.9525,0.7137,Çerçevelik
66208,986.881,380.7586,222.0976,66838,290.3423,0.8123,0.9906,0.7465,0.8543,1.7144,0.7625,Çerçevelik
80529,1127.314,455.0444,226.0905,81294,320.2073,0.8678,0.9906,0.6172,0.7963,2.0127,0.7037,Çerçevelik
65468,992.607,397.9589,209.9705,65953,288.7152,0.8495,0.9926,0.6746,0.835,1.8953,0.7255,Çerçevelik
96484,1185.946,451.5167,273.3904,97487,350.4957,0.7959,0.9897,0.6923,0.8621,1.6515,0.7763,Çerçevelik
100049,1248.437,494.8013,259.5424,101460,356.9122,0.8514,0.9861,0.6674,0.8067,1.9064,0.7213,Çerçevelik
71333,1020.99,398.0117,228.7039,71953,301.3702,0.8184,0.9914,0.726,0.8599,1.7403,0.7572,Çerçevelik
66415,1011.133,398.9478,212.8399,67025,290.7958,0.8458,0.9909,0.6845,0.8163,1.8744,0.7289,Çerçevelik
65313,985.188,378.0683,221.3678,65985,288.3732,0.8107,0.9898,0.6706,0.8456,1.7079,0.7628,Çerçevelik
78415,1097.455,436.9498,229.0666,79297,315.9764,0.8516,0.9889,0.6851,0.8182,1.9075,0.7231,Çerçevelik
78759,1115.483,451.0389,222.8671,79428,316.6687,0.8694,0.9916,0.7445,0.7954,2.0238,0.7021,Çerçevelik
70285,1041.911,416.275,216.6458,71139,299.1482,0.8539,0.988,0.7193,0.8136,1.9215,0.7186,Çerçevelik
62781,959.756,362.4166,221.6199,63630,282.7282,0.7912,0.9867,0.7523,0.8565,1.6353,0.7801,Çerçevelik
87714,1235.142,486.2567,231.2264,88918,334.187,0.8797,0.9865,0.7249,0.7225,2.1029,0.6873,Çerçevelik
92954,1179.934,465.6502,255.44,93932,344.0243,0.8361,0.9896,0.742,0.839,1.8229,0.7388,Çerçevelik
88634,1162.317,457.069,248.3024,89748,335.935,0.8396,0.9876,0.7403,0.8244,1.8408,0.735,Çerçevelik
100505,1212.461,462.001,278.3735,101522,357.7247,0.7981,0.99,0.7302,0.8591,1.6596,0.7743,Çerçevelik
97403,1213.866,474.1279,263.5787,98515,352.161,0.8312,0.9887,0.72,0.8307,1.7988,0.7428,Çerçevelik
73723,1065.734,421.5552,225.4287,74815,306.3773,0.845,0.9854,0.6562,0.8157,1.87,0.7268,Çerçevelik
66612,1021.022,403.2218,212.1516,67306,291.2268,0.8504,0.9897,0.7037,0.803,1.9006,0.7222,Çerçevelik
69397,1005.442,396.2666,223.6121,69973,297.2524,0.8256,0.9918,0.7414,0.8627,1.7721,0.7501,Çerçevelik
73351,1066.768,427.431,220.134,74165,305.6033,0.8572,0.989,0.6254,0.81,1.9417,0.715,Çerçevelik
68063,1027.533,410.4732,212.6987,68872,294.3816,0.8553,0.9883,0.6511,0.8101,1.9298,0.7172,Çerçevelik
95230,1240.41,503.9269,241.9388,96868,348.2106,0.8772,0.9831,0.7266,0.7778,2.0829,0.691,Çerçevelik
62205,954.843,369.5236,215.2829,62966,281.4283,0.8128,0.9879,0.7432,0.8574,1.7165,0.7616,Çerçevelik
65517,970.276,379.0583,220.5561,66006,288.8232,0.8133,0.9926,0.7536,0.8745,1.7186,0.7619,Çerçevelik
90491,1197.164,476.7964,244.9508,91721,339.4359,0.8579,0.9866,0.6326,0.7934,1.9465,0.7119,Çerçevelik
81995,1125.856,451.6287,232.3711,82871,323.1088,0.8575,0.9894,0.7242,0.8129,1.9436,0.7154,Çerçevelik
66863,1007.253,398.3239,214.838,67572,291.7749,0.8421,0.9895,0.6531,0.8282,1.8541,0.7325,Çerçevelik
83725,1081.774,403.3418,264.6498,84390,326.4996,0.7546,0.9921,0.7482,0.8991,1.5241,0.8095,Çerçevelik
70388,1044.665,426.7972,211.0762,71013,299.3673,0.8691,0.9912,0.7189,0.8105,2.022,0.7014,Çerçevelik
70892,1043.926,415.8783,218.8249,71646,300.4372,0.8504,0.9895,0.668,0.8175,1.9005,0.7224,Çerçevelik
100980,1273.762,515.5599,250.9581,101881,358.569,0.8735,0.9912,0.6899,0.7821,2.0544,0.6955,Çerçevelik
79049,1134.445,467.1289,216.7567,79946,317.2512,0.8858,0.9888,0.7313,0.7719,2.1551,0.6792,Çerçevelik
81238,1105.192,432.5995,240.8749,82019,321.6138,0.8306,0.9905,0.693,0.8358,1.796,0.7434,Çerçevelik
73145,1070.401,431.491,217.144,73855,305.1739,0.8641,0.9904,0.7513,0.8022,1.9871,0.7073,Çerçevelik
68331,1002.92,396.5549,220.326,68969,294.9606,0.8314,0.9907,0.7423,0.8537,1.7999,0.7438,Çerçevelik
67961,1000.537,393.5478,221.0958,68758,294.1609,0.8273,0.9884,0.7424,0.8531,1.78,0.7475,Çerçevelik
73987,1081.664,446.729,211.4292,74587,306.9254,0.8809,0.992,0.7459,0.7947,2.1129,0.6871,Çerçevelik
70215,1006.875,388.0909,231.05,70876,298.9992,0.8035,0.9907,0.7047,0.8703,1.6797,0.7704,Çerçevelik
66409,1017.391,402.3465,211.3137,67435,290.7827,0.851,0.9848,0.7035,0.8062,1.904,0.7227,Çerçevelik
64858,1009.858,401.2946,206.6197,65700,287.367,0.8573,0.9872,0.6373,0.7992,1.9422,0.7161,Çerçevelik
87725,1129.926,438.6437,255.0491,88442,334.2079,0.8136,0.9919,0.7262,0.8634,1.7198,0.7619,Çerçevelik
87254,1183.621,488.4123,228.3113,88124,333.3095,0.884,0.9901,0.7404,0.7827,2.1392,0.6824,Çerçevelik
76723,1067.295,415.4005,236.4114,77651,312.5488,0.8223,0.988,0.7162,0.8464,1.7571,0.7524,Çerçevelik
69395,1048.876,423.6297,209.6778,70213,297.2481,0.8689,0.9883,0.7015,0.7927,2.0204,0.7017,Çerçevelik
94199,1175.312,455.8739,263.7459,94930,346.3205,0.8156,0.9923,0.7448,0.8569,1.7285,0.7597,Çerçevelik
77786,1044.115,399.3788,248.7085,78364,314.7065,0.7824,0.9926,0.7295,0.8966,1.6058,0.788,Çerçevelik
83773,1098.919,412.6351,259.0703,84666,326.5932,0.7783,0.9895,0.6958,0.8717,1.5928,0.7915,Çerçevelik
66987,1007.954,398.1767,215.3839,67981,292.0454,0.8411,0.9854,0.7417,0.8286,1.8487,0.7335,Çerçevelik
70151,1014.96,394.5982,226.9489,70834,298.8629,0.8181,0.9904,0.6864,0.8557,1.7387,0.7574,Çerçevelik
105706,1234.898,461.5564,292.53,106736,366.8638,0.7735,0.9904,0.7302,0.8711,1.5778,0.7948,Çerçevelik
85453,1154.509,457.649,239.4012,86355,329.8517,0.8523,0.9896,0.7502,0.8056,1.9116,0.7208,Çerçevelik
87747,1161.01,448.6355,250.7422,89050,334.2498,0.8292,0.9854,0.67,0.818,1.7892,0.745,Çerçevelik
92179,1124.433,417.3311,281.514,92814,342.5871,0.7382,0.9932,0.7461,0.9162,1.4825,0.8209,Çerçevelik
91820,1199.129,476.8586,246.5577,92719,341.9194,0.856,0.9903,0.684,0.8024,1.9341,0.717,Çerçevelik
74431,1025.762,372.9897,255.5686,75343,307.8449,0.7284,0.9879,0.7245,0.8889,1.4595,0.8253,Çerçevelik
58433,913.194,342.5092,218.3305,58984,272.7622,0.7705,0.9907,0.7517,0.8805,1.5688,0.7964,Çerçevelik
94876,1185.392,446.0291,271.8605,95706,347.5628,0.7928,0.9913,0.734,0.8485,1.6407,0.7792,Çerçevelik
73231,1069.486,433.525,215.6519,73833,305.3532,0.8675,0.9918,0.6561,0.8046,2.0103,0.7043,Çerçevelik
67526,1014.952,397.593,217.4362,68407,293.218,0.8372,0.9871,0.7196,0.8237,1.8285,0.7375,Çerçevelik
83275,1125.595,431.0919,247.2544,84158,325.621,0.8192,0.9895,0.708,0.826,1.7435,0.7553,Çerçevelik
83832,1135.23,448.0772,239.1491,84719,326.7082,0.8457,0.9895,0.7613,0.8174,1.8736,0.7291,Çerçevelik
94608,1167.109,443.5395,272.1751,95556,347.0715,0.7896,0.9901,0.7272,0.8728,1.6296,0.7825,Çerçevelik
63789,977.61,386.7988,210.7891,64483,284.9889,0.8385,0.9892,0.7476,0.8387,1.835,0.7368,Çerçevelik
72468,1050.423,416.3262,222.4412,73289,303.7583,0.8453,0.9888,0.7185,0.8253,1.8716,0.7296,Çerçevelik
99780,1178.461,435.2836,292.6174,100487,356.4321,0.7403,0.993,0.7403,0.9029,1.4876,0.8189,Çerçevelik
71735,1062.933,426.9343,215.0438,72606,302.2182,0.8639,0.988,0.7245,0.7979,1.9853,0.7079,Çerçevelik
93632,1206.002,482.4944,247.9078,94636,345.2767,0.8579,0.9894,0.6879,0.809,1.9463,0.7156,Çerçevelik
79988,1129.025,452.0309,226.3387,81145,319.1299,0.8656,0.9857,0.6194,0.7885,1.9971,0.706,Çerçevelik
69644,1046.646,420.7644,211.5298,70608,297.781,0.8644,0.9863,0.6321,0.7989,1.9891,0.7077,Çerçevelik
77167,1062.879,407.4169,241.6196,77999,313.4519,0.8052,0.9893,0.7435,0.8584,1.6862,0.7694,Çerçevelik
94163,1236.673,511.9837,235.7103,95031,346.2543,0.8877,0.9909,0.7591,0.7737,2.1721,0.6763,Çerçevelik
90117,1235.139,519.4742,221.3351,90899,338.7337,0.9047,0.9914,0.7529,0.7423,2.347,0.6521,Çerçevelik
67124,975.937,349.1059,246.5287,68065,292.3439,0.708,0.9862,0.7249,0.8856,1.4161,0.8374,Çerçevelik
61100,916.215,343.0318,227.8321,61587,278.9174,0.7476,0.9921,0.7634,0.9147,1.5056,0.8131,Çerçevelik
68712,1049.409,427.3806,205.9922,69670,295.7817,0.8762,0.9862,0.6016,0.7841,2.0747,0.6921,Çerçevelik
84080,1146.835,453.8263,238.3155,85182,327.191,0.851,0.9871,0.74,0.8033,1.9043,0.721,Çerçevelik
73323,1040.135,404.7765,231.9697,74402,305.545,0.8195,0.9855,0.746,0.8517,1.745,0.7548,Çerçevelik
64938,989.755,394.5168,210.7579,65529,287.5441,0.8453,0.991,0.6561,0.833,1.8719,0.7289,Çerçevelik
96807,1171.144,437.3727,283.4197,97874,351.0819,0.7616,0.9891,0.7325,0.8869,1.5432,0.8027,Çerçevelik
72465,1059.339,423.733,219.1794,73571,303.752,0.8558,0.985,0.698,0.8115,1.9333,0.7168,Çerçevelik
72901,1079.894,446.233,208.3804,73523,304.6645,0.8843,0.9915,0.75,0.7856,2.1414,0.6827,Çerçevelik
76016,1061.891,420.9842,230.6937,76632,311.1054,0.8365,0.992,0.7488,0.8471,1.8249,0.739,Çerçevelik
77223,1072.853,424.1167,232.6529,77971,313.5656,0.8361,0.9904,0.6641,0.8431,1.823,0.7393,Çerçevelik
91881,1211.109,499.5343,234.6409,92607,342.0329,0.8828,0.9922,0.7471,0.7872,2.1289,0.6847,Çerçevelik
97595,1216.695,463.6531,270.2814,98794,352.5079,0.8125,0.9879,0.6919,0.8285,1.7154,0.7603,Çerçevelik
62615,1102.542,392.9788,206.4167,64422,282.3542,0.8509,0.972,0.6337,0.6473,1.9038,0.7185,Çerçevelik
82487,1103.065,429.359,246.2547,83544,324.0767,0.8192,0.9873,0.73,0.8519,1.7436,0.7548,Çerçevelik
84724,1099.715,413.4251,262.8045,85695,328.4417,0.772,0.9887,0.7356,0.8804,1.5731,0.7944,Çerçevelik
84614,1127.948,447.4694,241.9919,85257,328.2284,0.8412,0.9925,0.6789,0.8357,1.8491,0.7335,Çerçevelik
100064,1285.404,490.373,260.5057,100845,356.939,0.8472,0.9923,0.6782,0.761,1.8824,0.7279,Çerçevelik
78111,1091.319,431.6215,232.1152,79105,315.3633,0.8431,0.9874,0.7052,0.8242,1.8595,0.7306,Çerçevelik
77915,1122.514,456.2841,218.4462,78732,314.9674,0.878,0.9896,0.6929,0.777,2.0888,0.6903,Çerçevelik
73579,1071.09,432.7015,217.4501,74409,306.0779,0.8646,0.9888,0.7265,0.806,1.9899,0.7074,Çerçevelik
63404,967.393,381.4378,212.2098,64033,284.1276,0.831,0.9902,0.6728,0.8514,1.7975,0.7449,Çerçevelik
105010,1278.581,504.2377,267.7444,106451,365.6541,0.8474,0.9865,0.6996,0.8072,1.8833,0.7252,Çerçevelik
80082,1091.525,416.7697,245.9021,80992,319.3173,0.8074,0.9888,0.7138,0.8447,1.6949,0.7662,Çerçevelik
69827,1021.377,402.1181,222.5062,70632,298.1719,0.833,0.9886,0.74,0.8411,1.8072,0.7415,Çerçevelik
69819,1051.519,425.9955,209.6353,70615,298.1548,0.8705,0.9887,0.7448,0.7935,2.0321,0.6999,Çerçevelik
72153,1062.967,424.9647,217.4495,72836,303.0974,0.8592,0.9906,0.707,0.8025,1.9543,0.7132,Çerçevelik
85873,1156.115,453.394,242.7586,86909,330.6613,0.8446,0.9881,0.6992,0.8074,1.8677,0.7293,Çerçevelik
61581,943.635,347.2939,227.319,62377,280.0132,0.756,0.9872,0.7329,0.8691,1.5278,0.8063,Çerçevelik
94355,1216.593,480.8746,250.8826,95621,346.6072,0.8531,0.9868,0.7403,0.8011,1.9167,0.7208,Çerçevelik
70219,1072.868,436.7326,205.5715,71101,299.0077,0.8823,0.9876,0.7108,0.7666,2.1245,0.6846,Çerçevelik
83523,1148.565,464.1115,229.9633,84320,326.1055,0.8686,0.9905,0.6844,0.7956,2.0182,0.7026,Çerçevelik
81040,1102.068,417.7749,248.2883,81904,321.2216,0.8042,0.9895,0.7379,0.8385,1.6826,0.7689,Çerçevelik
67627,1017.355,397.2811,217.319,68241,293.4372,0.8371,0.991,0.7418,0.8211,1.8281,0.7386,Çerçevelik
94993,1205.361,461.7105,262.7041,95999,347.777,0.8224,0.9895,0.7084,0.8216,1.7575,0.7532,Çerçevelik
84934,1115.518,424.2902,255.6963,85714,328.8485,0.798,0.9909,0.7154,0.8577,1.6594,0.7751,Çerçevelik
90475,1172.735,454.0345,256.6455,91992,339.4059,0.8249,0.9835,0.7561,0.8267,1.7691,0.7475,Çerçevelik
74050,1087.82,432.0858,218.7125,74801,307.056,0.8624,0.99,0.6341,0.7864,1.9756,0.7106,Çerçevelik
74445,1111.129,449.6801,211.5444,75474,307.8739,0.8824,0.9864,0.586,0.7577,2.1257,0.6847,Çerçevelik
72805,1039.588,409.5075,226.8958,73390,304.4638,0.8325,0.992,0.7367,0.8465,1.8048,0.7435,Çerçevelik
64923,1012.421,406.4929,204.1455,65516,287.5109,0.8647,0.9909,0.7026,0.796,1.9912,0.7073,Çerçevelik
72184,1054.808,416.5983,220.9089,72940,303.1625,0.8478,0.9896,0.6359,0.8153,1.8858,0.7277,Çerçevelik
75413,1076.017,430.0888,224.1112,76115,309.869,0.8535,0.9908,0.7403,0.8185,1.9191,0.7205,Çerçevelik
70338,1015.425,392.2834,229.9527,71068,299.261,0.8102,0.9897,0.6913,0.8572,1.7059,0.7629,Çerçevelik
75230,1067.217,420.7164,228.837,76138,309.4928,0.8391,0.9881,0.7465,0.83,1.8385,0.7356,Çerçevelik
103321,1245.021,491.6414,268.5658,104066,362.7015,0.8376,0.9928,0.7256,0.8376,1.8306,0.7377,Çerçevelik
90835,1183.377,473.7543,245.26,91735,340.0805,0.8556,0.9902,0.6784,0.8151,1.9316,0.7178,Çerçevelik
101360,1318.047,555.9335,233.0345,102401,359.243,0.9079,0.9898,0.7449,0.7332,2.3856,0.6462,Çerçevelik
61053,976.712,386.2994,203.3896,62294,278.8101,0.8502,0.9801,0.6626,0.8042,1.8993,0.7217,Çerçevelik
87449,1134.226,445.8312,250.4516,88155,333.6818,0.8273,0.992,0.7205,0.8542,1.7801,0.7484,Çerçevelik
91840,1182.401,467.9164,250.394,92722,341.9566,0.8448,0.9905,0.6447,0.8255,1.8687,0.7308,Çerçevelik
68740,993.946,380.6954,230.89,69265,295.842,0.7951,0.9924,0.7481,0.8744,1.6488,0.7771,Çerçevelik
82130,1061.811,395.1228,265.8282,82656,323.3746,0.7398,0.9936,0.7514,0.9154,1.4864,0.8184,Çerçevelik
74982,1083.573,437.4225,219.2864,75854,308.9823,0.8653,0.9885,0.6202,0.8025,1.9948,0.7064,Çerçevelik
82834,1195.728,427.6768,247.9774,84348,324.7576,0.8147,0.9821,0.7279,0.728,1.7247,0.7594,Çerçevelik
68252,1012.052,402.328,217.5793,68896,294.79,0.8412,0.9907,0.6496,0.8374,1.8491,0.7327,Çerçevelik
73352,1028.235,391.4556,239.6153,73946,305.6054,0.7908,0.992,0.7249,0.8718,1.6337,0.7807,Çerçevelik
76714,1092.047,434.9894,225.4747,77557,312.5305,0.8552,0.9891,0.661,0.8084,1.9292,0.7185,Çerçevelik
83326,1118.709,441.1105,242.3835,83981,325.7207,0.8355,0.9922,0.7419,0.8367,1.8199,0.7384,Çerçevelik
104503,1256.076,484.5323,275.2877,105471,364.7703,0.8229,0.9908,0.7486,0.8324,1.7601,0.7528,Çerçevelik
68996,1015.21,399.7747,220.8895,69834,296.3924,0.8335,0.988,0.7028,0.8412,1.8098,0.7414,Çerçevelik
76529,1054.015,415.3611,235.2246,77036,312.1534,0.8242,0.9934,0.7382,0.8656,1.7658,0.7515,Çerçevelik
69861,1040.909,416.9558,214.0517,70653,298.2445,0.8582,0.9888,0.7438,0.8103,1.9479,0.7153,Çerçevelik
74403,1072.382,432.0213,219.8435,74964,307.787,0.8608,0.9925,0.708,0.813,1.9651,0.7124,Çerçevelik
97138,1189.701,457.4477,271.1058,97869,351.6816,0.8055,0.9925,0.6931,0.8624,1.6873,0.7688,Çerçevelik
65452,1012.716,409.3489,204.1677,66065,288.6799,0.8667,0.9907,0.7458,0.802,2.005,0.7052,Çerçevelik
79841,1115.686,452.4235,225.4291,80558,318.8365,0.867,0.9911,0.6672,0.806,2.0069,0.7047,Çerçevelik
86359,1172.516,460.8719,240.8522,87377,331.5957,0.8526,0.9883,0.6753,0.7894,1.9135,0.7195,Çerçevelik
72291,1069.258,430.852,215.6334,73441,303.3871,0.8657,0.9843,0.663,0.7946,1.9981,0.7042,Çerçevelik
79638,1100.285,436.601,233.9445,80282,318.4309,0.8443,0.992,0.7241,0.8266,1.8663,0.7293,Çerçevelik
74522,1038.117,395.0779,241.0292,75226,308.033,0.7923,0.9906,0.7408,0.869,1.6391,0.7797,Çerçevelik
69184,999.154,374.2791,236.1308,69986,296.7959,0.7759,0.9885,0.7221,0.8709,1.585,0.793,Çerçevelik
76432,1054.615,408.702,239.0793,77067,311.9555,0.8111,0.9918,0.6947,0.8636,1.7095,0.7633,Çerçevelik
98431,1173.012,434.4499,289.1724,99167,354.0145,0.7463,0.9926,0.7508,0.899,1.5024,0.8149,Çerçevelik
100498,1230.043,480.4655,267.6076,101231,357.7122,0.8305,0.9928,0.6611,0.8347,1.7954,0.7445,Çerçevelik
75719,1102.123,444.2508,218.3536,76797,310.4971,0.8709,0.986,0.7332,0.7833,2.0345,0.6989,Çerçevelik
79591,1103.068,426.803,241.1702,80987,318.3369,0.825,0.9828,0.7244,0.822,1.7697,0.7459,Çerçevelik
107476,1306.008,528.8045,259.4713,108501,369.9226,0.8713,0.9906,0.7814,0.7918,2.038,0.6995,Çerçevelik
86967,1178.046,472.0627,236.9178,88024,332.7609,0.8649,0.988,0.6985,0.7875,1.9925,0.7049,Çerçevelik
103815,1241.729,481.2834,275.732,104687,363.5675,0.8196,0.9917,0.7449,0.8461,1.7455,0.7554,Çerçevelik
88160,1191.027,494.9562,227.7744,89180,335.0355,0.8878,0.9886,0.7726,0.781,2.173,0.6769,Çerçevelik
100880,1254.278,501.7031,256.9896,101725,358.3914,0.8588,0.9917,0.7508,0.8058,1.9522,0.7143,Çerçevelik
